0.1385993958,17393.0000000000,7210.0000000000,6145.0000000000,17439.0000000000
0.2389583588,17366.0000000000,7194.0000000000,6135.0000000000,17406.0000000000
0.3393211365,17338.0000000000,7175.0000000000,6128.0000000000,17367.0000000000
0.4397990704,17316.0000000000,7157.0000000000,6115.0000000000,17327.0000000000
0.5407552719,17290.0000000000,7140.0000000000,6107.0000000000,17295.0000000000
0.6412200928,17261.0000000000,7120.0000000000,6095.0000000000,17255.0000000000
0.7416248322,17241.0000000000,7100.0000000000,6085.0000000000,17218.0000000000
0.8434386253,17235.0000000000,7087.0000000000,6080.0000000000,17198.0000000000
0.9380826950,17196.0000000000,7069.0000000000,6074.0000000000,17168.0000000000
1.0420153141,17176.0000000000,7047.0000000000,6062.0000000000,17126.0000000000
1.1460766792,17158.0000000000,7029.0000000000,6055.0000000000,17093.0000000000
1.2405164242,17122.0000000000,7010.0000000000,6045.0000000000,17060.0000000000
1.3445379734,17101.0000000000,6990.0000000000,6035.0000000000,17023.0000000000
1.4389755726,17071.0000000000,6976.0000000000,6027.0000000000,16996.0000000000
1.5430166721,17050.0000000000,6953.0000000000,6019.0000000000,16957.0000000000
1.6474745274,17024.0000000000,6930.0000000000,6010.0000000000,16923.0000000000
1.7422389984,17006.0000000000,6916.0000000000,6001.0000000000,16887.0000000000
1.8462591171,16975.0000000000,6894.0000000000,5992.0000000000,16854.0000000000
1.9407529831,16959.0000000000,6876.0000000000,5984.0000000000,16819.0000000000
2.0458121300,16936.0000000000,6858.0000000000,5976.0000000000,16788.0000000000
2.1403529644,16911.0000000000,6836.0000000000,5968.0000000000,16757.0000000000
2.2445433140,16886.0000000000,6819.0000000000,5960.0000000000,16716.0000000000
2.3390495777,16865.0000000000,6803.0000000000,5950.0000000000,16694.0000000000
2.4430391788,16842.0000000000,6781.0000000000,5946.0000000000,16654.0000000000
2.5470261574,16816.0000000000,6765.0000000000,5935.0000000000,16622.0000000000
2.6415271759,16791.0000000000,6749.0000000000,5926.0000000000,16589.0000000000
2.7457127571,16771.0000000000,6731.0000000000,5919.0000000000,16558.0000000000
2.8401894569,16750.0000000000,6717.0000000000,5910.0000000000,16528.0000000000
2.9442350864,16723.0000000000,6698.0000000000,5903.0000000000,16495.0000000000
3.0387394428,16705.0000000000,6683.0000000000,5899.0000000000,16458.0000000000
3.1427440643,16680.0000000000,6665.0000000000,5889.0000000000,16433.0000000000
3.2390332222,16665.0000000000,6646.0000000000,5874.0000000000,16380.0000000000
3.3431766033,16628.0000000000,6619.0000000000,5868.0000000000,16310.0000000000
3.4377529621,16608.0000000000,6598.0000000000,5863.0000000000,16286.0000000000
3.5419385433,16525.0000000000,6597.0000000000,5852.0000000000,16233.0000000000
3.6460475922,16555.0000000000,6560.0000000000,5849.0000000000,16252.0000000000
3.7404060364,16519.0000000000,6561.0000000000,5834.0000000000,16225.0000000000
3.8444061279,16496.0000000000,6544.0000000000,5830.0000000000,16185.0000000000
3.9386923313,16479.0000000000,6529.0000000000,5821.0000000000,16165.0000000000
4.0425665379,16452.0000000000,6512.0000000000,5816.0000000000,16127.0000000000
4.1466767788,16437.0000000000,6498.0000000000,5808.0000000000,16096.0000000000
4.2411792278,16407.0000000000,6482.0000000000,5802.0000000000,16071.0000000000
4.3452029228,16388.0000000000,6462.0000000000,5794.0000000000,16036.0000000000
4.4397122860,16356.0000000000,6454.0000000000,5785.0000000000,16015.0000000000
4.5444295406,16344.0000000000,6435.0000000000,5779.0000000000,15980.0000000000
4.6395683289,16339.0000000000,6429.0000000000,5781.0000000000,15973.0000000000
4.7436227798,16322.0000000000,6413.0000000000,5777.0000000000,15942.0000000000
4.8381190300,16294.0000000000,6401.0000000000,5771.0000000000,15917.0000000000
4.9419822693,16275.0000000000,6386.0000000000,5764.0000000000,15884.0000000000
5.0468025208,16266.0000000000,6370.0000000000,5759.0000000000,15857.0000000000
