0.1393735409,5348.0000000000,1280.0000000000,3227.0000000000,4504.0000000000
0.2403864861,5349.0000000000,1280.0000000000,3227.0000000000,4505.0000000000
0.3413715363,5350.0000000000,1280.0000000000,3229.0000000000,4506.0000000000
0.4423546791,5350.0000000000,1280.0000000000,3228.0000000000,4506.0000000000
0.5432775021,5349.0000000000,1280.0000000000,3228.0000000000,4509.0000000000
0.6442265511,5347.0000000000,1279.0000000000,3228.0000000000,4506.0000000000
0.7452402115,5352.0000000000,1279.0000000000,3229.0000000000,4509.0000000000
0.8384265900,5357.0000000000,1281.0000000000,3232.0000000000,4516.0000000000
0.9441025257,5357.0000000000,1280.0000000000,3232.0000000000,4514.0000000000
1.0397794247,5351.0000000000,1281.0000000000,3234.0000000000,4517.0000000000
1.1445305347,5359.0000000000,1280.0000000000,3235.0000000000,4518.0000000000
1.2407186031,5360.0000000000,1281.0000000000,3236.0000000000,4518.0000000000
1.3465769291,5360.0000000000,1281.0000000000,3236.0000000000,4520.0000000000
1.4427165985,5363.0000000000,1280.0000000000,3237.0000000000,4521.0000000000
1.5482122898,5363.0000000000,1281.0000000000,3238.0000000000,4522.0000000000
1.6431946754,5365.0000000000,1281.0000000000,3239.0000000000,4522.0000000000
1.7394938469,5362.0000000000,1280.0000000000,3239.0000000000,4522.0000000000
1.8448984623,5365.0000000000,1281.0000000000,3240.0000000000,4523.0000000000
1.9398777485,5363.0000000000,1281.0000000000,3240.0000000000,4524.0000000000
2.0447535515,5364.0000000000,1281.0000000000,3240.0000000000,4524.0000000000
2.1400024891,5365.0000000000,1281.0000000000,3242.0000000000,4524.0000000000
2.2445049286,5365.0000000000,1281.0000000000,3242.0000000000,4526.0000000000
2.3399095535,5367.0000000000,1280.0000000000,3242.0000000000,4526.0000000000
2.4446833134,5367.0000000000,1281.0000000000,3243.0000000000,4527.0000000000
2.5403709412,5358.0000000000,1281.0000000000,3243.0000000000,4527.0000000000
2.6464095116,5371.0000000000,1280.0000000000,3242.0000000000,4528.0000000000
2.7417340279,5370.0000000000,1280.0000000000,3244.0000000000,4528.0000000000
2.8380982876,5369.0000000000,1281.0000000000,3242.0000000000,4528.0000000000
2.9430265427,5372.0000000000,1280.0000000000,3245.0000000000,4528.0000000000
3.0379199982,5369.0000000000,1281.0000000000,3244.0000000000,4530.0000000000
3.1429798603,5371.0000000000,1281.0000000000,3245.0000000000,4529.0000000000
3.2393729687,5372.0000000000,1280.0000000000,3243.0000000000,4530.0000000000
3.3450984955,5372.0000000000,1280.0000000000,3244.0000000000,4531.0000000000
3.4411923885,5372.0000000000,1281.0000000000,3246.0000000000,4531.0000000000
3.5467321873,5373.0000000000,1280.0000000000,3243.0000000000,4530.0000000000
3.6428425312,5374.0000000000,1280.0000000000,3245.0000000000,4528.0000000000
3.7471957207,5372.0000000000,1280.0000000000,3244.0000000000,4530.0000000000
3.8432543278,5372.0000000000,1280.0000000000,3246.0000000000,4526.0000000000
3.9395356178,5372.0000000000,1280.0000000000,3246.0000000000,4530.0000000000
4.0445230007,5367.0000000000,1280.0000000000,3247.0000000000,4529.0000000000
4.1395108700,5373.0000000000,1280.0000000000,3245.0000000000,4531.0000000000
4.2454316616,5374.0000000000,1279.0000000000,3246.0000000000,4528.0000000000
4.3421142101,5374.0000000000,1280.0000000000,3246.0000000000,4531.0000000000
4.4470872879,5373.0000000000,1280.0000000000,3246.0000000000,4529.0000000000
4.5420258045,5376.0000000000,1280.0000000000,3246.0000000000,4531.0000000000
4.6464624405,5374.0000000000,1279.0000000000,3246.0000000000,4531.0000000000
4.7416541576,5375.0000000000,1279.0000000000,3247.0000000000,4528.0000000000
4.8464775085,5375.0000000000,1279.0000000000,3246.0000000000,4531.0000000000
4.9416255951,5376.0000000000,1279.0000000000,3247.0000000000,4531.0000000000
5.0458683968,5375.0000000000,1279.0000000000,3247.0000000000,4531.0000000000
5.1416435242,5370.0000000000,1279.0000000000,3248.0000000000,4531.0000000000
5.2465934753,5379.0000000000,1279.0000000000,3247.0000000000,4532.0000000000
5.3416962624,5375.0000000000,1279.0000000000,3248.0000000000,4531.0000000000
5.4459109306,5374.0000000000,1279.0000000000,3248.0000000000,4531.0000000000
5.5421643257,5365.0000000000,1279.0000000000,3247.0000000000,4533.0000000000
5.6382024288,5374.0000000000,1278.0000000000,3247.0000000000,4532.0000000000
5.7432053089,5375.0000000000,1279.0000000000,3247.0000000000,4533.0000000000
5.8379423618,5374.0000000000,1278.0000000000,3248.0000000000,4533.0000000000
5.9422693253,5376.0000000000,1278.0000000000,3248.0000000000,4531.0000000000
6.0465042591,5375.0000000000,1278.0000000000,3248.0000000000,4533.0000000000
6.1414375305,5375.0000000000,1277.0000000000,3248.0000000000,4532.0000000000
6.2455718517,5376.0000000000,1278.0000000000,3249.0000000000,4533.0000000000
6.3405272961,5375.0000000000,1278.0000000000,3246.0000000000,4533.0000000000
6.4447438717,5376.0000000000,1278.0000000000,3249.0000000000,4532.0000000000
6.5395596027,5375.0000000000,1278.0000000000,3248.0000000000,4534.0000000000
6.6440150738,5377.0000000000,1278.0000000000,3246.0000000000,4532.0000000000
6.7386670113,5375.0000000000,1278.0000000000,3248.0000000000,4531.0000000000
6.8433911800,5376.0000000000,1278.0000000000,3248.0000000000,4534.0000000000
6.9397745132,5377.0000000000,1278.0000000000,3249.0000000000,4530.0000000000
7.0488939285,5370.0000000000,1278.0000000000,3247.0000000000,4534.0000000000
7.1435179710,5377.0000000000,1277.0000000000,3249.0000000000,4529.0000000000
7.2384080887,5375.0000000000,1277.0000000000,3249.0000000000,4533.0000000000
7.3428497314,5376.0000000000,1277.0000000000,3248.0000000000,4531.0000000000
7.4470033646,5375.0000000000,1277.0000000000,3249.0000000000,4530.0000000000
7.5418436527,5378.0000000000,1277.0000000000,3249.0000000000,4531.0000000000
7.6461808681,5377.0000000000,1276.0000000000,3248.0000000000,4530.0000000000
7.7408499718,5376.0000000000,1277.0000000000,3249.0000000000,4532.0000000000
7.8452358246,5378.0000000000,1277.0000000000,3249.0000000000,4532.0000000000
7.9400780201,5374.0000000000,1277.0000000000,3248.0000000000,4532.0000000000
8.0441524982,5376.0000000000,1277.0000000000,3249.0000000000,4532.0000000000
8.1389207840,5375.0000000000,1276.0000000000,3249.0000000000,4532.0000000000
8.2431828976,5378.0000000000,1276.0000000000,3249.0000000000,4532.0000000000
8.3378689289,5374.0000000000,1276.0000000000,3248.0000000000,4533.0000000000
8.4421947002,5375.0000000000,1276.0000000000,3249.0000000000,4532.0000000000
8.5506389141,5376.0000000000,1276.0000000000,3248.0000000000,4532.0000000000
8.6454677582,5378.0000000000,1276.0000000000,3249.0000000000,4532.0000000000
8.7402780056,5373.0000000000,1276.0000000000,3249.0000000000,4530.0000000000
8.8445632458,5376.0000000000,1275.0000000000,3248.0000000000,4531.0000000000
8.9393234253,5375.0000000000,1274.0000000000,3248.0000000000,4532.0000000000
9.0435252190,5374.0000000000,1275.0000000000,3248.0000000000,4529.0000000000
9.1382713318,5374.0000000000,1275.0000000000,3249.0000000000,4531.0000000000
9.2428326607,5376.0000000000,1274.0000000000,3249.0000000000,4531.0000000000
9.3378765583,5375.0000000000,1275.0000000000,3249.0000000000,4530.0000000000
9.4423027039,5375.0000000000,1274.0000000000,3249.0000000000,4532.0000000000
9.5465188026,5375.0000000000,1273.0000000000,3246.0000000000,4530.0000000000
9.6413619518,5374.0000000000,1274.0000000000,3249.0000000000,4530.0000000000
9.7455494404,5375.0000000000,1273.0000000000,3247.0000000000,4531.0000000000
9.8403260708,5373.0000000000,1273.0000000000,3247.0000000000,4529.0000000000
9.9444179535,5374.0000000000,1273.0000000000,3246.0000000000,4530.0000000000
10.0434141159,5371.0000000000,1273.0000000000,3246.0000000000,4531.0000000000
10.1383683681,5375.0000000000,1273.0000000000,3248.0000000000,4527.0000000000
10.2429094315,5376.0000000000,1273.0000000000,3246.0000000000,4530.0000000000
10.3381435871,5372.0000000000,1273.0000000000,3247.0000000000,4528.0000000000
10.4426500797,5374.0000000000,1273.0000000000,3248.0000000000,4527.0000000000
10.5469131470,5373.0000000000,1272.0000000000,3246.0000000000,4531.0000000000
10.6394731998,5372.0000000000,1272.0000000000,3248.0000000000,4526.0000000000
10.7436578274,5374.0000000000,1272.0000000000,3247.0000000000,4526.0000000000
10.8383040428,5374.0000000000,1272.0000000000,3248.0000000000,4530.0000000000
10.9429440498,5375.0000000000,1272.0000000000,3247.0000000000,4529.0000000000
11.0471096039,5375.0000000000,1271.0000000000,3248.0000000000,4529.0000000000
11.1419286728,5374.0000000000,1271.0000000000,3248.0000000000,4530.0000000000
11.2462444305,5377.0000000000,1271.0000000000,3248.0000000000,4531.0000000000
11.3410699368,5375.0000000000,1271.0000000000,3249.0000000000,4532.0000000000
11.4451968670,5377.0000000000,1271.0000000000,3249.0000000000,4532.0000000000
11.5416126251,5375.0000000000,1272.0000000000,3248.0000000000,4532.0000000000
11.6461601257,5377.0000000000,1272.0000000000,3248.0000000000,4533.0000000000
11.7420151234,5378.0000000000,1271.0000000000,3249.0000000000,4534.0000000000
11.8462858200,5377.0000000000,1271.0000000000,3249.0000000000,4535.0000000000
11.9412548542,5375.0000000000,1272.0000000000,3249.0000000000,4534.0000000000
12.0453741550,5378.0000000000,1271.0000000000,3249.0000000000,4537.0000000000
12.1402504444,5374.0000000000,1271.0000000000,3250.0000000000,4538.0000000000
12.2445096970,5379.0000000000,1272.0000000000,3251.0000000000,4539.0000000000
12.3391752243,5380.0000000000,1270.0000000000,3251.0000000000,4539.0000000000
12.4436900616,5383.0000000000,1271.0000000000,3252.0000000000,4542.0000000000
12.5386483669,5382.0000000000,1270.0000000000,3252.0000000000,4543.0000000000
12.6433777809,5386.0000000000,1271.0000000000,3252.0000000000,4544.0000000000
12.7382092476,5385.0000000000,1271.0000000000,3251.0000000000,4546.0000000000
12.8424987793,5387.0000000000,1271.0000000000,3254.0000000000,4547.0000000000
12.9466326237,5387.0000000000,1271.0000000000,3254.0000000000,4550.0000000000
13.0455703735,5387.0000000000,1271.0000000000,3254.0000000000,4550.0000000000
13.1405110359,5389.0000000000,1271.0000000000,3254.0000000000,4551.0000000000
13.2447314262,5392.0000000000,1271.0000000000,3255.0000000000,4553.0000000000
13.3396084309,5391.0000000000,1271.0000000000,3254.0000000000,4552.0000000000
13.4440066814,5394.0000000000,1271.0000000000,3255.0000000000,4556.0000000000
13.5386140347,5394.0000000000,1272.0000000000,3255.0000000000,4555.0000000000
13.6428735256,5398.0000000000,1271.0000000000,3256.0000000000,4560.0000000000
13.7472229004,5398.0000000000,1271.0000000000,3256.0000000000,4562.0000000000
13.8423295021,5399.0000000000,1271.0000000000,3257.0000000000,4561.0000000000
13.9464507103,5401.0000000000,1271.0000000000,3258.0000000000,4565.0000000000
14.0418674946,5403.0000000000,1271.0000000000,3260.0000000000,4565.0000000000
14.1462149620,5405.0000000000,1271.0000000000,3259.0000000000,4567.0000000000
14.2427444458,5405.0000000000,1271.0000000000,3261.0000000000,4570.0000000000
14.3380274773,5406.0000000000,1272.0000000000,3261.0000000000,4571.0000000000
14.4423866272,5408.0000000000,1272.0000000000,3263.0000000000,4574.0000000000
14.5470716953,5405.0000000000,1272.0000000000,3262.0000000000,4575.0000000000
14.6423864365,5414.0000000000,1272.0000000000,3263.0000000000,4578.0000000000
14.7467660904,5414.0000000000,1272.0000000000,3264.0000000000,4580.0000000000
14.8420553207,5416.0000000000,1272.0000000000,3265.0000000000,4581.0000000000
14.9462263584,5417.0000000000,1272.0000000000,3264.0000000000,4583.0000000000
15.0411059856,5419.0000000000,1272.0000000000,3266.0000000000,4585.0000000000
15.1452109814,5422.0000000000,1272.0000000000,3266.0000000000,4588.0000000000
15.2399821281,5417.0000000000,1272.0000000000,3267.0000000000,4591.0000000000
